 time (at Rp)  nbod    mass/mp
  0.74850E+10    16   0.27079E-04
  0.74860E+10    16   0.27079E-04
  0.74870E+10    16   0.27079E-04
  0.74880E+10    16   0.27079E-04
  0.74890E+10    16   0.27079E-04
  0.74900E+10    16   0.27079E-04
  0.74910E+10    16   0.27079E-04
  0.74920E+10    16   0.27079E-04
  0.74930E+10    16   0.27079E-04
  0.74940E+10    16   0.27079E-04
  0.74950E+10    16   0.27079E-04
  0.74960E+10    16   0.27079E-04
  0.74970E+10    16   0.27079E-04
  0.74980E+10    16   0.27079E-04
  0.74990E+10    16   0.27079E-04
  0.75000E+10    16   0.27079E-04
  0.75010E+10    16   0.27079E-04
  0.75020E+10    16   0.27079E-04
  0.75030E+10    16   0.27079E-04
  0.75040E+10    16   0.27079E-04
  0.75050E+10    16   0.27079E-04
  0.75060E+10    16   0.27079E-04
  0.75070E+10    16   0.27079E-04
  0.75080E+10    16   0.27079E-04
  0.75090E+10    16   0.27079E-04
  0.75100E+10    16   0.27079E-04
  0.75110E+10    16   0.27079E-04
  0.75120E+10    16   0.27079E-04
  0.75130E+10    16   0.27079E-04
  0.75140E+10    16   0.27079E-04
  0.75150E+10    16   0.27079E-04
  0.75160E+10    16   0.27079E-04
  0.75170E+10    16   0.27079E-04
  0.75180E+10    16   0.27079E-04
  0.75190E+10    16   0.27079E-04
  0.75200E+10    16   0.27079E-04
  0.75210E+10    16   0.27079E-04
  0.75220E+10    16   0.27079E-04
  0.75230E+10    16   0.27079E-04
  0.75240E+10    16   0.27079E-04
  0.75250E+10    16   0.27079E-04
  0.75260E+10    16   0.27079E-04
  0.75270E+10    16   0.27079E-04
  0.75280E+10    16   0.27079E-04
  0.75290E+10    16   0.27079E-04
  0.75300E+10    16   0.27079E-04
  0.75310E+10    16   0.27079E-04
  0.75320E+10    16   0.27079E-04
  0.75330E+10    16   0.27079E-04
  0.75340E+10    16   0.27079E-04
  0.75350E+10    16   0.27079E-04
  0.75360E+10    16   0.27079E-04
  0.75370E+10    16   0.27079E-04
  0.75380E+10    16   0.27079E-04
  0.75390E+10    16   0.27079E-04
  0.75400E+10    16   0.27079E-04
  0.75410E+10    16   0.27079E-04
  0.75420E+10    16   0.27079E-04
  0.75430E+10    16   0.27079E-04
  0.75440E+10    16   0.27079E-04
  0.75450E+10    16   0.27079E-04
  0.75460E+10    16   0.27079E-04
  0.75470E+10    16   0.27079E-04
  0.75480E+10    16   0.27079E-04
  0.75490E+10    16   0.27079E-04
  0.75500E+10    16   0.27079E-04
  0.75510E+10    16   0.27079E-04
  0.75520E+10    16   0.27079E-04
  0.75530E+10    16   0.27079E-04
  0.75540E+10    16   0.27079E-04
  0.75550E+10    16   0.27079E-04
  0.75560E+10    16   0.27079E-04
  0.75570E+10    16   0.27079E-04
  0.75580E+10    16   0.27079E-04
  0.75590E+10    16   0.27079E-04
  0.75600E+10    16   0.27079E-04
  0.75610E+10    16   0.27079E-04
  0.75620E+10    16   0.27079E-04
  0.75630E+10    16   0.27079E-04
  0.75640E+10    16   0.27079E-04
  0.75650E+10    16   0.27079E-04
  0.75660E+10    16   0.27079E-04
  0.75670E+10    16   0.27079E-04
  0.75680E+10    16   0.27079E-04
  0.75690E+10    16   0.27079E-04
  0.75700E+10    16   0.27079E-04
  0.75710E+10    16   0.27079E-04
  0.75720E+10    16   0.27079E-04
  0.75730E+10    16   0.27079E-04
  0.75740E+10    16   0.27079E-04
  0.75750E+10    16   0.27079E-04
  0.75760E+10    16   0.27079E-04
  0.75770E+10    16   0.27079E-04
  0.75780E+10    16   0.27079E-04
  0.75790E+10    16   0.27079E-04
  0.75800E+10    16   0.27079E-04
  0.75810E+10    16   0.27079E-04
  0.75820E+10    16   0.27079E-04
  0.75830E+10    16   0.27079E-04
  0.75840E+10    16   0.27079E-04
  0.75850E+10    16   0.27079E-04
  0.75860E+10    16   0.27079E-04
  0.75870E+10    16   0.27079E-04
  0.75880E+10    16   0.27079E-04
  0.75890E+10    16   0.27079E-04
  0.75900E+10    16   0.27079E-04
  0.75910E+10    16   0.27079E-04
  0.75920E+10    16   0.27079E-04
  0.75930E+10    16   0.27079E-04
  0.75940E+10    16   0.27079E-04
  0.75950E+10    16   0.27079E-04
  0.75960E+10    16   0.27079E-04
  0.75970E+10    16   0.27079E-04
  0.75980E+10    16   0.27079E-04
  0.75990E+10    16   0.27079E-04
  0.76000E+10    16   0.27079E-04
  0.76010E+10    16   0.27079E-04
  0.76020E+10    16   0.27079E-04
  0.76030E+10    16   0.27079E-04
  0.76040E+10    16   0.27079E-04
  0.76050E+10    16   0.27079E-04
  0.76060E+10    16   0.27079E-04
  0.76070E+10    16   0.27079E-04
  0.76080E+10    16   0.27079E-04
  0.76090E+10    16   0.27079E-04
  0.76100E+10    16   0.27079E-04
  0.76110E+10    16   0.27079E-04
  0.76120E+10    16   0.27079E-04
  0.76130E+10    16   0.27079E-04
  0.76140E+10    16   0.27079E-04
  0.76150E+10    16   0.27079E-04
  0.76160E+10    16   0.27079E-04
  0.76170E+10    16   0.27079E-04
  0.76180E+10    16   0.27079E-04
  0.76190E+10    16   0.27079E-04
  0.76200E+10    16   0.27079E-04
  0.76210E+10    16   0.27079E-04
  0.76220E+10    16   0.27079E-04
  0.76230E+10    16   0.27079E-04
  0.76240E+10    16   0.27079E-04
  0.76250E+10    16   0.27079E-04
  0.76260E+10    16   0.27079E-04
  0.76270E+10    16   0.27079E-04
  0.76280E+10    16   0.27079E-04
  0.76290E+10    16   0.27079E-04
  0.76300E+10    16   0.27079E-04
  0.76310E+10    16   0.27079E-04
  0.76320E+10    16   0.27079E-04
  0.76330E+10    16   0.27079E-04
  0.76340E+10    16   0.27079E-04
  0.76350E+10    16   0.27079E-04
  0.76360E+10    16   0.27079E-04
  0.76370E+10    16   0.27079E-04
  0.76380E+10    16   0.27079E-04
  0.76390E+10    16   0.27079E-04
  0.76400E+10    16   0.27079E-04
  0.76410E+10    16   0.27079E-04
  0.76420E+10    16   0.27079E-04
  0.76430E+10    16   0.27079E-04
  0.76440E+10    16   0.27079E-04
  0.76450E+10    16   0.27079E-04
  0.76460E+10    16   0.27079E-04
  0.76470E+10    16   0.27079E-04
  0.76480E+10    16   0.27079E-04
  0.76490E+10    16   0.27079E-04
  0.76500E+10    16   0.27079E-04
  0.76510E+10    16   0.27079E-04
  0.76520E+10    16   0.27079E-04
  0.76530E+10    16   0.27079E-04
  0.76540E+10    16   0.27079E-04
  0.76550E+10    16   0.27079E-04
  0.76560E+10    16   0.27079E-04
  0.76570E+10    16   0.27079E-04
  0.76580E+10    16   0.27079E-04
  0.76590E+10    16   0.27079E-04
  0.76600E+10    16   0.27079E-04
  0.76610E+10    16   0.27079E-04
  0.76620E+10    16   0.27079E-04
  0.76630E+10    16   0.27079E-04
  0.76640E+10    16   0.27079E-04
  0.76650E+10    16   0.27079E-04
  0.76660E+10    16   0.27079E-04
  0.76670E+10    16   0.27079E-04
  0.76680E+10    16   0.27079E-04
  0.76690E+10    16   0.27079E-04
  0.76700E+10    16   0.27079E-04
  0.76710E+10    16   0.27079E-04
  0.76720E+10    16   0.27079E-04
  0.76730E+10    16   0.27079E-04
  0.76740E+10    16   0.27079E-04
  0.76750E+10    16   0.27079E-04
  0.76760E+10    16   0.27079E-04
  0.76770E+10    16   0.27079E-04
  0.76780E+10    16   0.27079E-04
  0.76790E+10    16   0.27079E-04
  0.76800E+10    16   0.27079E-04
  0.76810E+10    16   0.27079E-04
  0.76820E+10    16   0.27079E-04
  0.76830E+10    16   0.27079E-04
  0.76840E+10    16   0.27079E-04
  0.76850E+10    16   0.27079E-04
  0.76860E+10    16   0.27079E-04
  0.76870E+10    16   0.27079E-04
  0.76880E+10    16   0.27079E-04
  0.76890E+10    16   0.27079E-04
  0.76900E+10    16   0.27079E-04
  0.76910E+10    16   0.27079E-04
  0.76920E+10    16   0.27079E-04
  0.76930E+10    16   0.27079E-04
  0.76940E+10    16   0.27079E-04
  0.76950E+10    16   0.27079E-04
  0.76960E+10    16   0.27079E-04
  0.76970E+10    16   0.27079E-04
  0.76980E+10    16   0.27079E-04
  0.76990E+10    16   0.27079E-04
  0.77000E+10    16   0.27079E-04
  0.77010E+10    16   0.27079E-04
  0.77020E+10    16   0.27079E-04
  0.77030E+10    16   0.27079E-04
  0.77040E+10    16   0.27079E-04
  0.77050E+10    16   0.27079E-04
  0.77060E+10    16   0.27079E-04
  0.77070E+10    16   0.27079E-04
  0.77080E+10    16   0.27079E-04
  0.77090E+10    16   0.27079E-04
  0.77100E+10    16   0.27079E-04
  0.77110E+10    16   0.27079E-04
  0.77120E+10    16   0.27079E-04
  0.77130E+10    16   0.27079E-04
  0.77140E+10    16   0.27079E-04
  0.77150E+10    16   0.27079E-04
  0.77160E+10    16   0.27079E-04
  0.77170E+10    16   0.27079E-04
  0.77180E+10    16   0.27079E-04
  0.77190E+10    16   0.27079E-04
  0.77200E+10    16   0.27079E-04
  0.77210E+10    16   0.27079E-04
  0.77220E+10    16   0.27079E-04
  0.77230E+10    16   0.27079E-04
  0.77240E+10    16   0.27079E-04
  0.77250E+10    16   0.27079E-04
  0.77260E+10    16   0.27079E-04
  0.77270E+10    16   0.27079E-04
  0.77280E+10    16   0.27079E-04
  0.77290E+10    16   0.27079E-04
  0.77300E+10    16   0.27079E-04
  0.77310E+10    16   0.27079E-04
  0.77320E+10    16   0.27079E-04
  0.77330E+10    16   0.27079E-04
  0.77340E+10    16   0.27079E-04
  0.77350E+10    16   0.27079E-04
  0.77360E+10    16   0.27079E-04
  0.77370E+10    16   0.27079E-04
  0.77380E+10    16   0.27079E-04
  0.77390E+10    16   0.27079E-04
  0.77400E+10    16   0.27079E-04
  0.77410E+10    16   0.27079E-04
  0.77420E+10    16   0.27079E-04
  0.77430E+10    16   0.27079E-04
  0.77440E+10    16   0.27079E-04
  0.77450E+10    16   0.27079E-04
  0.77460E+10    16   0.27079E-04
  0.77470E+10    16   0.27079E-04
  0.77480E+10    16   0.27079E-04
  0.77490E+10    16   0.27079E-04
  0.77500E+10    16   0.27079E-04
  0.77510E+10    16   0.27079E-04
  0.77520E+10    16   0.27079E-04
  0.77530E+10    16   0.27079E-04
  0.77540E+10    16   0.27079E-04
  0.77550E+10    16   0.27079E-04
  0.77560E+10    16   0.27079E-04
  0.77570E+10    16   0.27079E-04
  0.77580E+10    16   0.27079E-04
  0.77590E+10    16   0.27079E-04
  0.77600E+10    16   0.27079E-04
  0.77610E+10    16   0.27079E-04
  0.77620E+10    16   0.27079E-04
  0.77630E+10    16   0.27079E-04
  0.77640E+10    16   0.27079E-04
  0.77650E+10    16   0.27079E-04
  0.77660E+10    16   0.27079E-04
  0.77670E+10    16   0.27079E-04
  0.77680E+10    16   0.27079E-04
  0.77690E+10    16   0.27079E-04
  0.77700E+10    16   0.27079E-04
  0.77710E+10    16   0.27079E-04
  0.77720E+10    16   0.27079E-04
  0.77730E+10    16   0.27079E-04
  0.77740E+10    16   0.27079E-04
  0.77750E+10    16   0.27079E-04
  0.77760E+10    16   0.27079E-04
  0.77770E+10    16   0.27079E-04
  0.77780E+10    16   0.27079E-04
  0.77790E+10    16   0.27079E-04
  0.77800E+10    16   0.27079E-04
  0.77810E+10    16   0.27079E-04
  0.77820E+10    16   0.27079E-04
  0.77830E+10    16   0.27079E-04
  0.77840E+10    16   0.27079E-04
  0.77850E+10    16   0.27079E-04
  0.77860E+10    16   0.27079E-04
  0.77870E+10    16   0.27079E-04
  0.77880E+10    16   0.27079E-04
  0.77890E+10    16   0.27079E-04
  0.77900E+10    16   0.27079E-04
  0.77910E+10    16   0.27079E-04
  0.77920E+10    16   0.27079E-04
  0.77930E+10    16   0.27079E-04
  0.77940E+10    16   0.27079E-04
  0.77950E+10    16   0.27079E-04
  0.77960E+10    16   0.27079E-04
  0.77970E+10    16   0.27079E-04
  0.77980E+10    16   0.27079E-04
  0.77990E+10    16   0.27079E-04
  0.78000E+10    16   0.27079E-04
  0.78010E+10    16   0.27079E-04
  0.78020E+10    16   0.27079E-04
  0.78030E+10    16   0.27079E-04
  0.78040E+10    16   0.27079E-04
  0.78050E+10    16   0.27079E-04
  0.78060E+10    16   0.27079E-04
  0.78070E+10    16   0.27079E-04
  0.78080E+10    16   0.27079E-04
  0.78090E+10    16   0.27079E-04
  0.78100E+10    16   0.27079E-04
  0.78110E+10    16   0.27079E-04
  0.78120E+10    16   0.27079E-04
  0.78130E+10    16   0.27079E-04
  0.78140E+10    16   0.27079E-04
  0.78150E+10    16   0.27079E-04
  0.78160E+10    16   0.27079E-04
  0.78170E+10    16   0.27079E-04
  0.78180E+10    16   0.27079E-04
  0.78190E+10    16   0.27079E-04
  0.78200E+10    16   0.27079E-04
  0.78210E+10    16   0.27079E-04
  0.78220E+10    16   0.27079E-04
  0.78230E+10    16   0.27079E-04
  0.78240E+10    16   0.27079E-04
  0.78250E+10    16   0.27079E-04
  0.78260E+10    16   0.27079E-04
  0.78270E+10    16   0.27079E-04
  0.78280E+10    16   0.27079E-04
  0.78290E+10    16   0.27079E-04
  0.78300E+10    16   0.27079E-04
  0.78310E+10    16   0.27079E-04
  0.78320E+10    16   0.27079E-04
  0.78330E+10    16   0.27079E-04
  0.78340E+10    16   0.27079E-04
  0.78350E+10    16   0.27079E-04
  0.78360E+10    16   0.27079E-04
  0.78370E+10    16   0.27079E-04
  0.78380E+10    16   0.27079E-04
  0.78390E+10    16   0.27079E-04
  0.78400E+10    16   0.27079E-04
  0.78410E+10    16   0.27079E-04
  0.78420E+10    16   0.27079E-04
  0.78430E+10    16   0.27079E-04
  0.78440E+10    16   0.27079E-04
  0.78450E+10    16   0.27079E-04
  0.78460E+10    16   0.27079E-04
  0.78470E+10    16   0.27079E-04
  0.78480E+10    16   0.27079E-04
  0.78490E+10    16   0.27079E-04
  0.78500E+10    16   0.27079E-04
  0.78510E+10    16   0.27079E-04
  0.78520E+10    16   0.27079E-04
  0.78530E+10    16   0.27079E-04
  0.78540E+10    16   0.27079E-04
  0.78550E+10    16   0.27079E-04
  0.78560E+10    16   0.27079E-04
  0.78570E+10    16   0.27079E-04
  0.78580E+10    16   0.27079E-04
  0.78590E+10    16   0.27079E-04
  0.78600E+10    16   0.27079E-04
  0.78610E+10    16   0.27079E-04
  0.78620E+10    16   0.27079E-04
  0.78630E+10    16   0.27079E-04
  0.78640E+10    16   0.27079E-04
  0.78650E+10    16   0.27079E-04
  0.78660E+10    16   0.27079E-04
  0.78670E+10    16   0.27079E-04
  0.78680E+10    16   0.27079E-04
  0.78690E+10    16   0.27079E-04
  0.78700E+10    16   0.27079E-04
  0.78710E+10    16   0.27079E-04
  0.78720E+10    16   0.27079E-04
  0.78730E+10    16   0.27079E-04
  0.78740E+10    16   0.27079E-04
  0.78750E+10    16   0.27079E-04
  0.78760E+10    16   0.27079E-04
  0.78770E+10    16   0.27079E-04
  0.78780E+10    16   0.27079E-04
  0.78790E+10    16   0.27079E-04
  0.78800E+10    16   0.27079E-04
  0.78810E+10    16   0.27079E-04
  0.78820E+10    16   0.27079E-04
  0.78830E+10    16   0.27079E-04
  0.78840E+10    16   0.27079E-04
  0.78850E+10    16   0.27079E-04
  0.78860E+10    16   0.27079E-04
  0.78870E+10    16   0.27079E-04
  0.78880E+10    16   0.27079E-04
  0.78890E+10    16   0.27079E-04
  0.78900E+10    16   0.27079E-04
  0.78910E+10    16   0.27079E-04
  0.78920E+10    16   0.27079E-04
  0.78930E+10    16   0.27079E-04
  0.78940E+10    16   0.27079E-04
  0.78950E+10    16   0.27079E-04
  0.78960E+10    16   0.27079E-04
  0.78970E+10    16   0.27079E-04
  0.78980E+10    16   0.27079E-04
  0.78990E+10    16   0.27079E-04
  0.79000E+10    16   0.27079E-04
  0.79010E+10    16   0.27079E-04
  0.79020E+10    16   0.27079E-04
  0.79030E+10    16   0.27079E-04
  0.79040E+10    16   0.27079E-04
  0.79050E+10    16   0.27079E-04
  0.79060E+10    16   0.27079E-04
  0.79070E+10    16   0.27079E-04
  0.79080E+10    16   0.27079E-04
  0.79090E+10    16   0.27079E-04
  0.79100E+10    16   0.27079E-04
  0.79110E+10    16   0.27079E-04
  0.79120E+10    16   0.27079E-04
  0.79130E+10    16   0.27079E-04
  0.79140E+10    16   0.27079E-04
  0.79150E+10    16   0.27079E-04
  0.79160E+10    16   0.27079E-04
  0.79170E+10    16   0.27079E-04
  0.79180E+10    16   0.27079E-04
  0.79190E+10    16   0.27079E-04
  0.79200E+10    16   0.27079E-04
  0.79210E+10    16   0.27079E-04
  0.79220E+10    16   0.27079E-04
  0.79230E+10    16   0.27079E-04
  0.79240E+10    16   0.27079E-04
  0.79250E+10    16   0.27079E-04
  0.79260E+10    16   0.27079E-04
  0.79270E+10    16   0.27079E-04
  0.79280E+10    16   0.27079E-04
  0.79290E+10    16   0.27079E-04
  0.79300E+10    16   0.27079E-04
  0.79310E+10    16   0.27079E-04
  0.79320E+10    16   0.27079E-04
  0.79330E+10    16   0.27079E-04
  0.79340E+10    16   0.27079E-04
  0.79350E+10    16   0.27079E-04
  0.79360E+10    16   0.27079E-04
  0.79370E+10    16   0.27079E-04
  0.79380E+10    16   0.27079E-04
  0.79390E+10    16   0.27079E-04
  0.79400E+10    16   0.27079E-04
  0.79410E+10    16   0.27079E-04
  0.79420E+10    16   0.27079E-04
  0.79430E+10    16   0.27079E-04
  0.79440E+10    16   0.27079E-04
  0.79450E+10    16   0.27079E-04
  0.79460E+10    16   0.27079E-04
  0.79470E+10    16   0.27079E-04
  0.79480E+10    16   0.27079E-04
  0.79490E+10    16   0.27079E-04
  0.79500E+10    16   0.27079E-04
  0.79510E+10    16   0.27079E-04
  0.79520E+10    16   0.27079E-04
  0.79530E+10    16   0.27079E-04
  0.79540E+10    16   0.27079E-04
  0.79550E+10    16   0.27079E-04
  0.79560E+10    16   0.27079E-04
  0.79570E+10    16   0.27079E-04
  0.79580E+10    16   0.27079E-04
  0.79590E+10    16   0.27079E-04
  0.79600E+10    16   0.27079E-04
  0.79610E+10    16   0.27079E-04
  0.79620E+10    16   0.27079E-04
  0.79630E+10    16   0.27079E-04
  0.79640E+10    16   0.27079E-04
  0.79650E+10    16   0.27079E-04
  0.79660E+10    16   0.27079E-04
  0.79670E+10    16   0.27079E-04
  0.79680E+10    16   0.27079E-04
  0.79690E+10    16   0.27079E-04
  0.79700E+10    16   0.27079E-04
  0.79710E+10    16   0.27079E-04
  0.79720E+10    16   0.27079E-04
  0.79730E+10    16   0.27079E-04
  0.79740E+10    16   0.27079E-04
  0.79750E+10    16   0.27079E-04
  0.79760E+10    16   0.27079E-04
  0.79770E+10    16   0.27079E-04
  0.79780E+10    16   0.27079E-04
  0.79790E+10    16   0.27079E-04
  0.79800E+10    16   0.27079E-04
  0.79810E+10    16   0.27079E-04
  0.79820E+10    16   0.27079E-04
  0.79830E+10    16   0.27079E-04
  0.79840E+10    16   0.27079E-04
  0.79850E+10    16   0.27079E-04
  0.79860E+10    16   0.27079E-04
  0.79870E+10    16   0.27079E-04
  0.79880E+10    16   0.27079E-04
  0.79890E+10    16   0.27079E-04
  0.79900E+10    16   0.27079E-04
  0.79910E+10    16   0.27079E-04
  0.79920E+10    16   0.27079E-04
  0.79930E+10    16   0.27079E-04
  0.79940E+10    16   0.27079E-04
  0.79950E+10    16   0.27079E-04
  0.79960E+10    16   0.27079E-04
  0.79970E+10    16   0.27079E-04
  0.79980E+10    16   0.27079E-04
  0.79990E+10    16   0.27079E-04
  0.80000E+10    16   0.27079E-04
  0.80010E+10    16   0.27079E-04
  0.80020E+10    16   0.27079E-04
  0.80030E+10    16   0.27079E-04
  0.80040E+10    16   0.27079E-04
  0.80050E+10    16   0.27079E-04
  0.80060E+10    16   0.27079E-04
  0.80070E+10    16   0.27079E-04
  0.80080E+10    16   0.27079E-04
  0.80090E+10    16   0.27079E-04
  0.80100E+10    16   0.27079E-04
  0.80110E+10    16   0.27079E-04
  0.80120E+10    16   0.27079E-04
  0.80130E+10    16   0.27079E-04
  0.80140E+10    16   0.27079E-04
  0.80150E+10    16   0.27079E-04
  0.80160E+10    16   0.27079E-04
  0.80170E+10    16   0.27079E-04
  0.80180E+10    16   0.27079E-04
  0.80190E+10    16   0.27079E-04
  0.80200E+10    16   0.27079E-04
  0.80210E+10    16   0.27079E-04
  0.80220E+10    16   0.27079E-04
  0.80230E+10    16   0.27079E-04
  0.80240E+10    16   0.27079E-04
  0.80250E+10    16   0.27079E-04
  0.80260E+10    16   0.27079E-04
  0.80270E+10    16   0.27079E-04
  0.80280E+10    16   0.27079E-04
  0.80290E+10    16   0.27079E-04
  0.80300E+10    16   0.27079E-04
  0.80310E+10    16   0.27079E-04
  0.80320E+10    16   0.27079E-04
  0.80330E+10    16   0.27079E-04
  0.80340E+10    16   0.27079E-04
  0.80350E+10    16   0.27079E-04
  0.80360E+10    16   0.27079E-04
  0.80370E+10    16   0.27079E-04
  0.80380E+10    16   0.27079E-04
  0.80390E+10    16   0.27079E-04
  0.80400E+10    16   0.27079E-04
  0.80410E+10    16   0.27079E-04
  0.80420E+10    16   0.27079E-04
  0.80430E+10    16   0.27079E-04
  0.80440E+10    16   0.27079E-04
  0.80450E+10    16   0.27079E-04
  0.80460E+10    16   0.27079E-04
  0.80470E+10    16   0.27079E-04
  0.80480E+10    16   0.27079E-04
  0.80490E+10    16   0.27079E-04
  0.80500E+10    16   0.27079E-04
  0.80510E+10    16   0.27079E-04
  0.80520E+10    16   0.27079E-04
  0.80530E+10    16   0.27079E-04
  0.80540E+10    16   0.27079E-04
  0.80550E+10    16   0.27079E-04
  0.80560E+10    16   0.27079E-04
  0.80570E+10    16   0.27079E-04
  0.80580E+10    16   0.27079E-04
  0.80590E+10    16   0.27079E-04
  0.80600E+10    16   0.27079E-04
  0.80610E+10    16   0.27079E-04
  0.80620E+10    16   0.27079E-04
  0.80630E+10    16   0.27079E-04
  0.80640E+10    16   0.27079E-04
  0.80650E+10    16   0.27079E-04
  0.80660E+10    16   0.27079E-04
  0.80670E+10    16   0.27079E-04
  0.80680E+10    16   0.27079E-04
  0.80690E+10    16   0.27079E-04
  0.80700E+10    16   0.27079E-04
  0.80710E+10    16   0.27079E-04
  0.80720E+10    16   0.27079E-04
  0.80730E+10    16   0.27079E-04
  0.80740E+10    16   0.27079E-04
  0.80750E+10    16   0.27079E-04
  0.80760E+10    16   0.27079E-04
  0.80770E+10    16   0.27079E-04
  0.80780E+10    16   0.27079E-04
  0.80790E+10    16   0.27079E-04
  0.80800E+10    16   0.27079E-04
  0.80810E+10    16   0.27079E-04
  0.80820E+10    16   0.27079E-04
  0.80830E+10    16   0.27079E-04
  0.80840E+10    16   0.27079E-04
  0.80850E+10    16   0.27079E-04
  0.80860E+10    16   0.27079E-04
  0.80870E+10    16   0.27079E-04
  0.80880E+10    16   0.27079E-04
  0.80890E+10    16   0.27079E-04
  0.80900E+10    16   0.27079E-04
  0.80910E+10    16   0.27079E-04
  0.80920E+10    16   0.27079E-04
  0.80930E+10    16   0.27079E-04
  0.80940E+10    16   0.27079E-04
  0.80950E+10    16   0.27079E-04
  0.80960E+10    16   0.27079E-04
  0.80970E+10    16   0.27079E-04
  0.80980E+10    16   0.27079E-04
  0.80990E+10    16   0.27079E-04
  0.81000E+10    16   0.27079E-04
  0.81010E+10    16   0.27079E-04
  0.81020E+10    16   0.27079E-04
  0.81030E+10    16   0.27079E-04
  0.81040E+10    16   0.27079E-04
  0.81050E+10    16   0.27079E-04
  0.81060E+10    16   0.27079E-04
  0.81070E+10    16   0.27079E-04
  0.81080E+10    16   0.27079E-04
  0.81090E+10    16   0.27079E-04
  0.81100E+10    16   0.27079E-04
  0.81110E+10    16   0.27079E-04
  0.81120E+10    16   0.27079E-04
  0.81130E+10    16   0.27079E-04
  0.81140E+10    16   0.27079E-04
  0.81150E+10    16   0.27079E-04
  0.81160E+10    16   0.27079E-04
  0.81170E+10    16   0.27079E-04
  0.81180E+10    16   0.27079E-04
  0.81190E+10    16   0.27079E-04
  0.81200E+10    16   0.27079E-04
  0.81210E+10    16   0.27079E-04
  0.81220E+10    16   0.27079E-04
  0.81230E+10    16   0.27079E-04
  0.81240E+10    16   0.27079E-04
  0.81250E+10    16   0.27079E-04
  0.81260E+10    16   0.27079E-04
  0.81270E+10    16   0.27079E-04
  0.81280E+10    16   0.27079E-04
  0.81290E+10    16   0.27079E-04
  0.81300E+10    16   0.27079E-04
  0.81310E+10    16   0.27079E-04
  0.81320E+10    16   0.27079E-04
  0.81330E+10    16   0.27079E-04
  0.81340E+10    16   0.27079E-04
  0.81350E+10    16   0.27079E-04
  0.81360E+10    16   0.27079E-04
  0.81370E+10    16   0.27079E-04
  0.81380E+10    16   0.27079E-04
  0.81390E+10    16   0.27079E-04
  0.81400E+10    16   0.27079E-04
  0.81410E+10    16   0.27079E-04
  0.81420E+10    16   0.27079E-04
  0.81430E+10    16   0.27079E-04
  0.81440E+10    16   0.27079E-04
  0.81450E+10    16   0.27079E-04
  0.81460E+10    16   0.27079E-04
  0.81470E+10    16   0.27079E-04
  0.81480E+10    16   0.27079E-04
  0.81490E+10    16   0.27079E-04
  0.81500E+10    16   0.27079E-04
  0.81510E+10    16   0.27079E-04
  0.81520E+10    16   0.27079E-04
  0.81530E+10    16   0.27079E-04
  0.81540E+10    16   0.27079E-04
  0.81550E+10    16   0.27079E-04
  0.81560E+10    16   0.27079E-04
  0.81570E+10    16   0.27079E-04
  0.81580E+10    16   0.27079E-04
  0.81590E+10    16   0.27079E-04
  0.81600E+10    16   0.27079E-04
  0.81610E+10    16   0.27079E-04
  0.81620E+10    16   0.27079E-04
  0.81630E+10    16   0.27079E-04
  0.81640E+10    16   0.27079E-04
  0.81650E+10    16   0.27079E-04
  0.81660E+10    16   0.27079E-04
  0.81670E+10    16   0.27079E-04
  0.81680E+10    16   0.27079E-04
  0.81690E+10    16   0.27079E-04
  0.81700E+10    16   0.27079E-04
  0.81710E+10    16   0.27079E-04
  0.81720E+10    16   0.27079E-04
  0.81730E+10    16   0.27079E-04
  0.81740E+10    16   0.27079E-04
  0.81750E+10    16   0.27079E-04
  0.81760E+10    16   0.27079E-04
  0.81770E+10    16   0.27079E-04
  0.81780E+10    16   0.27079E-04
  0.81790E+10    16   0.27079E-04
  0.81800E+10    16   0.27079E-04
  0.81810E+10    16   0.27079E-04
  0.81820E+10    16   0.27079E-04
  0.81830E+10    16   0.27079E-04
  0.81840E+10    16   0.27079E-04
  0.81850E+10    16   0.27079E-04
  0.81860E+10    16   0.27079E-04
  0.81870E+10    16   0.27079E-04
  0.81880E+10    16   0.27079E-04
  0.81890E+10    16   0.27079E-04
  0.81900E+10    16   0.27079E-04
  0.81910E+10    16   0.27079E-04
  0.81920E+10    16   0.27079E-04
  0.81930E+10    16   0.27079E-04
  0.81940E+10    16   0.27079E-04
  0.81950E+10    16   0.27079E-04
  0.81960E+10    16   0.27079E-04
  0.81970E+10    16   0.27079E-04
  0.81980E+10    16   0.27079E-04
  0.81990E+10    16   0.27079E-04
  0.82000E+10    16   0.27079E-04
  0.82010E+10    16   0.27079E-04
  0.82020E+10    16   0.27079E-04
  0.82030E+10    16   0.27079E-04
  0.82040E+10    16   0.27079E-04
  0.82050E+10    16   0.27079E-04
  0.82060E+10    16   0.27079E-04
  0.82070E+10    16   0.27079E-04
  0.82080E+10    16   0.27079E-04
  0.82090E+10    16   0.27079E-04
  0.82100E+10    16   0.27079E-04
  0.82110E+10    16   0.27079E-04
  0.82120E+10    16   0.27079E-04
  0.82130E+10    16   0.27079E-04
  0.82140E+10    16   0.27079E-04
  0.82150E+10    16   0.27079E-04
  0.82160E+10    16   0.27079E-04
  0.82170E+10    16   0.27079E-04
  0.82180E+10    16   0.27079E-04
  0.82190E+10    16   0.27079E-04
