 time (at Rp)  nbod    mass/mp
  0.14409E+11    11   0.51127E-04
  0.14410E+11    11   0.51127E-04
  0.14411E+11    11   0.51127E-04
  0.14412E+11    11   0.51127E-04
  0.14413E+11    11   0.51127E-04
  0.14414E+11    11   0.51127E-04
  0.14415E+11    11   0.51127E-04
  0.14416E+11    11   0.51127E-04
  0.14417E+11    11   0.51127E-04
  0.14418E+11    11   0.51127E-04
  0.14419E+11    11   0.51127E-04
  0.14420E+11    11   0.51127E-04
  0.14421E+11    11   0.51127E-04
  0.14422E+11    11   0.51127E-04
  0.14423E+11    11   0.51127E-04
  0.14424E+11    11   0.51127E-04
  0.14425E+11    11   0.51127E-04
  0.14426E+11    11   0.51127E-04
  0.14427E+11    11   0.51127E-04
  0.14428E+11    11   0.51127E-04
  0.14429E+11    11   0.51127E-04
  0.14430E+11    11   0.51127E-04
  0.14431E+11    11   0.51127E-04
  0.14432E+11    11   0.51127E-04
  0.14433E+11    11   0.51127E-04
  0.14434E+11    11   0.51127E-04
  0.14435E+11    11   0.51127E-04
  0.14436E+11    11   0.51127E-04
  0.14437E+11    11   0.51127E-04
  0.14438E+11    11   0.51127E-04
  0.14439E+11    11   0.51127E-04
  0.14440E+11    11   0.51127E-04
  0.14441E+11    11   0.51127E-04
  0.14442E+11    11   0.51127E-04
  0.14443E+11    11   0.51127E-04
  0.14444E+11    11   0.51127E-04
  0.14445E+11    11   0.51127E-04
  0.14446E+11    11   0.51127E-04
  0.14447E+11    11   0.51127E-04
  0.14448E+11    11   0.51127E-04
  0.14449E+11    11   0.51127E-04
  0.14450E+11    11   0.51127E-04
  0.14451E+11    11   0.51127E-04
  0.14452E+11    11   0.51127E-04
  0.14453E+11    11   0.51127E-04
  0.14454E+11    11   0.51127E-04
  0.14455E+11    11   0.51127E-04
  0.14456E+11    11   0.51127E-04
  0.14457E+11    11   0.51127E-04
  0.14458E+11    11   0.51127E-04
  0.14459E+11    11   0.51127E-04
  0.14460E+11    11   0.51127E-04
  0.14461E+11    11   0.51127E-04
  0.14462E+11    11   0.51127E-04
  0.14463E+11    11   0.51127E-04
  0.14464E+11    11   0.51127E-04
  0.14465E+11    11   0.51127E-04
  0.14466E+11    11   0.51127E-04
  0.14467E+11    11   0.51127E-04
  0.14468E+11    11   0.51127E-04
  0.14469E+11    11   0.51127E-04
  0.14470E+11    11   0.51127E-04
  0.14471E+11    11   0.51127E-04
  0.14472E+11    11   0.51127E-04
  0.14473E+11    11   0.51127E-04
  0.14474E+11    11   0.51127E-04
  0.14475E+11    11   0.51127E-04
  0.14476E+11    11   0.51127E-04
  0.14477E+11    11   0.51127E-04
  0.14478E+11    11   0.51127E-04
  0.14479E+11    11   0.51127E-04
  0.14480E+11    11   0.51127E-04
  0.14481E+11    11   0.51127E-04
  0.14482E+11    11   0.51127E-04
  0.14483E+11    11   0.51127E-04
  0.14484E+11    11   0.51127E-04
  0.14485E+11    11   0.51127E-04
  0.14486E+11    11   0.51127E-04
  0.14487E+11    11   0.51127E-04
  0.14488E+11    11   0.51127E-04
  0.14489E+11    11   0.51127E-04
  0.14490E+11    11   0.51127E-04
  0.14491E+11    11   0.51127E-04
  0.14492E+11    11   0.51127E-04
  0.14493E+11    11   0.51127E-04
  0.14494E+11    11   0.51127E-04
  0.14495E+11    11   0.51127E-04
  0.14496E+11    11   0.51127E-04
  0.14497E+11    11   0.51127E-04
  0.14498E+11    11   0.51127E-04
  0.14499E+11    11   0.51127E-04
  0.14500E+11    11   0.51127E-04
  0.14501E+11    11   0.51127E-04
  0.14502E+11    11   0.51127E-04
  0.14503E+11    11   0.51127E-04
  0.14504E+11    11   0.51127E-04
  0.14505E+11    11   0.51127E-04
  0.14506E+11    11   0.51127E-04
  0.14507E+11    11   0.51127E-04
  0.14508E+11    11   0.51127E-04
  0.14509E+11    11   0.51127E-04
  0.14510E+11    11   0.51127E-04
  0.14511E+11    11   0.51127E-04
  0.14512E+11    11   0.51127E-04
  0.14513E+11    11   0.51127E-04
  0.14514E+11    11   0.51127E-04
  0.14515E+11    11   0.51127E-04
  0.14516E+11    11   0.51127E-04
  0.14517E+11    11   0.51127E-04
  0.14518E+11    11   0.51127E-04
  0.14519E+11    11   0.51127E-04
  0.14520E+11    11   0.51127E-04
  0.14521E+11    11   0.51127E-04
  0.14522E+11    11   0.51127E-04
  0.14523E+11    11   0.51127E-04
  0.14524E+11    11   0.51127E-04
  0.14525E+11    11   0.51127E-04
  0.14526E+11    11   0.51127E-04
  0.14527E+11    11   0.51127E-04
  0.14528E+11    11   0.51127E-04
  0.14529E+11    11   0.51127E-04
  0.14530E+11    11   0.51127E-04
  0.14531E+11    11   0.51127E-04
  0.14532E+11    11   0.51127E-04
  0.14533E+11    11   0.51127E-04
  0.14534E+11    11   0.51127E-04
  0.14535E+11    11   0.51127E-04
  0.14536E+11    11   0.51127E-04
  0.14537E+11    11   0.51127E-04
  0.14538E+11    11   0.51127E-04
  0.14539E+11    11   0.51127E-04
  0.14540E+11    11   0.51127E-04
  0.14541E+11    11   0.51127E-04
  0.14542E+11    11   0.51127E-04
  0.14543E+11    11   0.51127E-04
  0.14544E+11    11   0.51127E-04
  0.14545E+11    11   0.51127E-04
  0.14546E+11    11   0.51127E-04
  0.14547E+11    11   0.51127E-04
  0.14548E+11    11   0.51127E-04
  0.14549E+11    11   0.51127E-04
  0.14550E+11    11   0.51127E-04
  0.14551E+11    11   0.51127E-04
  0.14552E+11    11   0.51127E-04
  0.14553E+11    11   0.51127E-04
  0.14554E+11    11   0.51127E-04
  0.14555E+11    11   0.51127E-04
  0.14556E+11    11   0.51127E-04
  0.14557E+11    11   0.51127E-04
  0.14558E+11    11   0.51127E-04
  0.14559E+11    11   0.51127E-04
  0.14560E+11    11   0.51127E-04
  0.14561E+11    11   0.51127E-04
  0.14562E+11    11   0.51127E-04
  0.14563E+11    11   0.51127E-04
  0.14564E+11    11   0.51127E-04
  0.14565E+11    11   0.51127E-04
  0.14566E+11    11   0.51127E-04
  0.14567E+11    11   0.51127E-04
  0.14568E+11    11   0.51127E-04
  0.14569E+11    11   0.51127E-04
  0.14570E+11    11   0.51127E-04
  0.14571E+11    11   0.51127E-04
  0.14572E+11    11   0.51127E-04
  0.14573E+11    11   0.51127E-04
  0.14574E+11    11   0.51127E-04
  0.14575E+11    11   0.51127E-04
  0.14576E+11    11   0.51127E-04
  0.14577E+11    11   0.51127E-04
  0.14578E+11    11   0.51127E-04
  0.14579E+11    11   0.51127E-04
  0.14580E+11    11   0.51127E-04
  0.14581E+11    11   0.51127E-04
  0.14582E+11    11   0.51127E-04
  0.14583E+11    11   0.51127E-04
  0.14584E+11    11   0.51127E-04
  0.14585E+11    11   0.51127E-04
  0.14586E+11    11   0.51127E-04
  0.14587E+11    11   0.51127E-04
  0.14588E+11    11   0.51127E-04
  0.14589E+11    11   0.51127E-04
  0.14590E+11    11   0.51127E-04
  0.14591E+11    11   0.51127E-04
  0.14592E+11    11   0.51127E-04
  0.14593E+11    11   0.51127E-04
  0.14594E+11    11   0.51127E-04
  0.14595E+11    11   0.51127E-04
  0.14596E+11    11   0.51127E-04
  0.14597E+11    11   0.51127E-04
  0.14598E+11    11   0.51127E-04
  0.14599E+11    11   0.51127E-04
  0.14600E+11    11   0.51127E-04
  0.14601E+11    11   0.51127E-04
  0.14602E+11    11   0.51127E-04
  0.14603E+11    11   0.51127E-04
  0.14604E+11    11   0.51127E-04
  0.14605E+11    11   0.51127E-04
  0.14606E+11    11   0.51127E-04
  0.14607E+11    11   0.51127E-04
  0.14608E+11    11   0.51127E-04
  0.14609E+11    11   0.51127E-04
  0.14610E+11    11   0.51127E-04
  0.14611E+11    11   0.51127E-04
  0.14612E+11    11   0.51127E-04
  0.14613E+11    11   0.51127E-04
  0.14614E+11    11   0.51127E-04
  0.14615E+11    11   0.51127E-04
  0.14616E+11    11   0.51127E-04
  0.14617E+11    11   0.51127E-04
  0.14618E+11    11   0.51127E-04
  0.14619E+11    11   0.51127E-04
  0.14620E+11    11   0.51127E-04
  0.14621E+11    11   0.51127E-04
  0.14622E+11    11   0.51127E-04
  0.14623E+11    11   0.51127E-04
  0.14624E+11    11   0.51127E-04
  0.14625E+11    11   0.51127E-04
  0.14626E+11    11   0.51127E-04
  0.14627E+11    11   0.51127E-04
  0.14628E+11    11   0.51127E-04
  0.14629E+11    11   0.51127E-04
  0.14630E+11    11   0.51127E-04
  0.14631E+11    11   0.51127E-04
  0.14632E+11    11   0.51127E-04
  0.14633E+11    11   0.51127E-04
  0.14634E+11    11   0.51127E-04
  0.14635E+11    11   0.51127E-04
  0.14636E+11    11   0.51127E-04
  0.14637E+11    11   0.51127E-04
  0.14638E+11    11   0.51127E-04
  0.14639E+11    11   0.51127E-04
  0.14640E+11    11   0.51127E-04
  0.14641E+11    11   0.51127E-04
  0.14642E+11    11   0.51127E-04
  0.14643E+11    11   0.51127E-04
  0.14644E+11    11   0.51127E-04
  0.14645E+11    11   0.51127E-04
  0.14646E+11    11   0.51127E-04
  0.14647E+11    11   0.51127E-04
  0.14648E+11    11   0.51127E-04
  0.14649E+11    11   0.51127E-04
  0.14650E+11    11   0.51127E-04
  0.14651E+11    11   0.51127E-04
  0.14652E+11    11   0.51127E-04
  0.14653E+11    11   0.51127E-04
  0.14654E+11    11   0.51127E-04
  0.14655E+11    11   0.51127E-04
  0.14656E+11    11   0.51127E-04
  0.14657E+11    11   0.51127E-04
  0.14658E+11    11   0.51127E-04
  0.14659E+11    11   0.51127E-04
  0.14660E+11    11   0.51127E-04
  0.14661E+11    11   0.51127E-04
  0.14662E+11    11   0.51127E-04
  0.14663E+11    11   0.51127E-04
  0.14664E+11    11   0.51127E-04
  0.14665E+11    11   0.51127E-04
  0.14666E+11    11   0.51127E-04
  0.14667E+11    11   0.51127E-04
  0.14668E+11    11   0.51127E-04
  0.14669E+11    11   0.51127E-04
  0.14670E+11    11   0.51127E-04
  0.14671E+11    11   0.51127E-04
  0.14672E+11    11   0.51127E-04
  0.14673E+11    11   0.51127E-04
  0.14674E+11    11   0.51127E-04
  0.14675E+11    11   0.51127E-04
  0.14676E+11    11   0.51127E-04
  0.14677E+11    11   0.51127E-04
  0.14678E+11    11   0.51127E-04
  0.14679E+11    11   0.51127E-04
  0.14680E+11    11   0.51127E-04
  0.14681E+11    11   0.51127E-04
  0.14682E+11    11   0.51127E-04
  0.14683E+11    11   0.51127E-04
  0.14684E+11    11   0.51127E-04
  0.14685E+11    11   0.51127E-04
  0.14686E+11    11   0.51127E-04
  0.14687E+11    11   0.51127E-04
  0.14688E+11    11   0.51127E-04
  0.14689E+11    11   0.51127E-04
  0.14690E+11    11   0.51127E-04
  0.14691E+11    11   0.51127E-04
  0.14692E+11    11   0.51127E-04
  0.14693E+11    11   0.51127E-04
  0.14694E+11    11   0.51127E-04
  0.14695E+11    11   0.51127E-04
  0.14696E+11    11   0.51127E-04
  0.14697E+11    11   0.51127E-04
  0.14698E+11    11   0.51127E-04
  0.14699E+11    11   0.51127E-04
  0.14700E+11    11   0.51127E-04
  0.14701E+11    11   0.51127E-04
  0.14702E+11    11   0.51127E-04
  0.14703E+11    11   0.51127E-04
  0.14704E+11    11   0.51127E-04
  0.14705E+11    11   0.51127E-04
  0.14706E+11    11   0.51127E-04
  0.14707E+11    11   0.51127E-04
  0.14708E+11    11   0.51127E-04
  0.14709E+11    11   0.51127E-04
  0.14710E+11    11   0.51127E-04
  0.14711E+11    11   0.51127E-04
  0.14712E+11    11   0.51127E-04
  0.14713E+11    11   0.51127E-04
  0.14714E+11    11   0.51127E-04
  0.14715E+11    11   0.51127E-04
  0.14716E+11    11   0.51127E-04
  0.14717E+11    11   0.51127E-04
  0.14718E+11    11   0.51127E-04
  0.14719E+11    11   0.51127E-04
  0.14720E+11    11   0.51127E-04
  0.14721E+11    11   0.51127E-04
  0.14722E+11    11   0.51127E-04
  0.14723E+11    11   0.51127E-04
  0.14724E+11    11   0.51127E-04
  0.14725E+11    11   0.51127E-04
  0.14726E+11    11   0.51127E-04
  0.14727E+11    11   0.51127E-04
  0.14728E+11    11   0.51127E-04
  0.14729E+11    11   0.51127E-04
  0.14730E+11    11   0.51127E-04
  0.14731E+11    11   0.51127E-04
  0.14732E+11    11   0.51127E-04
  0.14733E+11    11   0.51127E-04
  0.14734E+11    11   0.51127E-04
  0.14735E+11    11   0.51127E-04
  0.14736E+11    11   0.51127E-04
  0.14737E+11    11   0.51127E-04
  0.14738E+11    11   0.51127E-04
  0.14739E+11    11   0.51127E-04
  0.14740E+11    11   0.51127E-04
  0.14741E+11    11   0.51127E-04
  0.14742E+11    11   0.51127E-04
  0.14743E+11    11   0.51127E-04
  0.14744E+11    11   0.51127E-04
  0.14745E+11    11   0.51127E-04
  0.14746E+11    11   0.51127E-04
  0.14747E+11    11   0.51127E-04
  0.14748E+11    11   0.51127E-04
  0.14749E+11    11   0.51127E-04
  0.14750E+11    11   0.51127E-04
  0.14751E+11    11   0.51127E-04
  0.14752E+11    11   0.51127E-04
  0.14753E+11    11   0.51127E-04
  0.14754E+11    11   0.51127E-04
  0.14755E+11    11   0.51127E-04
  0.14756E+11    11   0.51127E-04
  0.14757E+11    11   0.51127E-04
  0.14758E+11    11   0.51127E-04
  0.14759E+11    11   0.51127E-04
  0.14760E+11    11   0.51127E-04
  0.14761E+11    11   0.51127E-04
  0.14762E+11    11   0.51127E-04
  0.14763E+11    11   0.51127E-04
  0.14764E+11    11   0.51127E-04
  0.14765E+11    11   0.51127E-04
  0.14766E+11    11   0.51127E-04
  0.14767E+11    11   0.51127E-04
  0.14768E+11    11   0.51127E-04
  0.14769E+11    11   0.51127E-04
  0.14770E+11    11   0.51127E-04
  0.14771E+11    11   0.51127E-04
  0.14772E+11    11   0.51127E-04
  0.14773E+11    11   0.51127E-04
  0.14774E+11    11   0.51127E-04
  0.14775E+11    11   0.51127E-04
  0.14776E+11    11   0.51127E-04
  0.14777E+11    11   0.51127E-04
  0.14778E+11    11   0.51127E-04
  0.14779E+11    11   0.51127E-04
  0.14780E+11    11   0.51127E-04
  0.14781E+11    11   0.51127E-04
  0.14782E+11    11   0.51127E-04
  0.14783E+11    11   0.51127E-04
  0.14784E+11    11   0.51127E-04
  0.14785E+11    11   0.51127E-04
  0.14786E+11    11   0.51127E-04
  0.14787E+11    11   0.51127E-04
  0.14788E+11    11   0.51127E-04
  0.14789E+11    11   0.51127E-04
  0.14790E+11    11   0.51127E-04
  0.14791E+11    11   0.51127E-04
  0.14792E+11    11   0.51127E-04
  0.14793E+11    11   0.51127E-04
  0.14794E+11    11   0.51127E-04
  0.14795E+11    11   0.51127E-04
  0.14796E+11    11   0.51127E-04
  0.14797E+11    11   0.51127E-04
  0.14798E+11    11   0.51127E-04
  0.14799E+11    11   0.51127E-04
  0.14800E+11    11   0.51127E-04
  0.14801E+11    11   0.51127E-04
  0.14802E+11    11   0.51127E-04
  0.14803E+11    11   0.51127E-04
  0.14804E+11    11   0.51127E-04
  0.14805E+11    11   0.51127E-04
  0.14806E+11    11   0.51127E-04
  0.14807E+11    11   0.51127E-04
  0.14808E+11    11   0.51127E-04
  0.14809E+11    11   0.51127E-04
  0.14810E+11    11   0.51127E-04
  0.14811E+11    11   0.51127E-04
  0.14812E+11    11   0.51127E-04
  0.14813E+11    11   0.51127E-04
  0.14814E+11    11   0.51127E-04
  0.14815E+11    11   0.51127E-04
  0.14816E+11    11   0.51127E-04
  0.14817E+11    11   0.51127E-04
  0.14818E+11    11   0.51127E-04
  0.14819E+11    11   0.51127E-04
  0.14820E+11    11   0.51127E-04
  0.14821E+11    11   0.51127E-04
  0.14822E+11    11   0.51127E-04
  0.14823E+11    11   0.51127E-04
  0.14824E+11    11   0.51127E-04
  0.14825E+11    11   0.51127E-04
  0.14826E+11    11   0.51127E-04
  0.14827E+11    11   0.51127E-04
  0.14828E+11    11   0.51127E-04
  0.14829E+11    11   0.51127E-04
  0.14830E+11    11   0.51127E-04
  0.14831E+11    11   0.51127E-04
  0.14832E+11    11   0.51127E-04
  0.14833E+11    11   0.51127E-04
  0.14834E+11    11   0.51127E-04
  0.14835E+11    11   0.51127E-04
  0.14836E+11    11   0.51127E-04
  0.14837E+11    11   0.51127E-04
  0.14838E+11    11   0.51127E-04
  0.14839E+11    11   0.51127E-04
  0.14840E+11    11   0.51127E-04
  0.14841E+11    11   0.51127E-04
  0.14842E+11    11   0.51127E-04
  0.14843E+11    11   0.51127E-04
  0.14844E+11    11   0.51127E-04
  0.14845E+11    11   0.51127E-04
  0.14846E+11    11   0.51127E-04
  0.14847E+11    11   0.51127E-04
  0.14848E+11    11   0.51127E-04
  0.14849E+11    11   0.51127E-04
  0.14850E+11    11   0.51127E-04
  0.14851E+11    11   0.51127E-04
  0.14852E+11    11   0.51127E-04
  0.14853E+11    11   0.51127E-04
  0.14854E+11    11   0.51127E-04
  0.14855E+11    11   0.51127E-04
  0.14856E+11    11   0.51127E-04
  0.14857E+11    11   0.51127E-04
  0.14858E+11    11   0.51127E-04
  0.14859E+11    11   0.51127E-04
  0.14860E+11    11   0.51127E-04
  0.14861E+11    11   0.51127E-04
  0.14862E+11    11   0.51127E-04
  0.14863E+11    11   0.51127E-04
  0.14864E+11    11   0.51127E-04
  0.14865E+11    11   0.51127E-04
  0.14866E+11    11   0.51127E-04
  0.14867E+11    11   0.51127E-04
  0.14868E+11    11   0.51127E-04
  0.14869E+11    11   0.51127E-04
  0.14870E+11    11   0.51127E-04
  0.14871E+11    11   0.51127E-04
  0.14872E+11    11   0.51127E-04
  0.14873E+11    11   0.51127E-04
  0.14874E+11    11   0.51127E-04
  0.14875E+11    11   0.51127E-04
  0.14876E+11    11   0.51127E-04
  0.14877E+11    11   0.51127E-04
  0.14878E+11    11   0.51127E-04
  0.14879E+11    11   0.51127E-04
  0.14880E+11    11   0.51127E-04
  0.14881E+11    11   0.51127E-04
  0.14882E+11    11   0.51127E-04
  0.14883E+11    11   0.51127E-04
  0.14884E+11    11   0.51127E-04
  0.14885E+11    11   0.51127E-04
  0.14886E+11    11   0.51127E-04
  0.14887E+11    11   0.51127E-04
  0.14888E+11    11   0.51127E-04
  0.14889E+11    11   0.51127E-04
  0.14890E+11    11   0.51127E-04
  0.14891E+11    11   0.51127E-04
  0.14892E+11    11   0.51127E-04
  0.14893E+11    11   0.51127E-04
  0.14894E+11    11   0.51127E-04
  0.14895E+11    11   0.51127E-04
  0.14896E+11    11   0.51127E-04
  0.14897E+11    11   0.51127E-04
  0.14898E+11    11   0.51127E-04
  0.14899E+11    11   0.51127E-04
  0.14900E+11    11   0.51127E-04
  0.14901E+11    11   0.51127E-04
  0.14902E+11    11   0.51127E-04
  0.14903E+11    11   0.51127E-04
  0.14904E+11    11   0.51127E-04
  0.14905E+11    11   0.51127E-04
  0.14906E+11    11   0.51127E-04
  0.14907E+11    11   0.51127E-04
  0.14908E+11    11   0.51127E-04
  0.14909E+11    11   0.51127E-04
  0.14910E+11    11   0.51127E-04
  0.14911E+11    11   0.51127E-04
  0.14912E+11    11   0.51127E-04
  0.14913E+11    11   0.51127E-04
  0.14914E+11    11   0.51127E-04
  0.14915E+11    11   0.51127E-04
  0.14916E+11    11   0.51127E-04
  0.14917E+11    11   0.51127E-04
  0.14918E+11    11   0.51127E-04
  0.14919E+11    11   0.51127E-04
  0.14920E+11    11   0.51127E-04
  0.14921E+11    11   0.51127E-04
  0.14922E+11    11   0.51127E-04
  0.14923E+11    11   0.51127E-04
  0.14924E+11    11   0.51127E-04
  0.14925E+11    11   0.51127E-04
  0.14926E+11    11   0.51127E-04
  0.14927E+11    11   0.51127E-04
  0.14928E+11    11   0.51127E-04
  0.14929E+11    11   0.51127E-04
  0.14930E+11    11   0.51127E-04
  0.14931E+11    11   0.51127E-04
  0.14932E+11    11   0.51127E-04
  0.14933E+11    11   0.51127E-04
  0.14934E+11    11   0.51127E-04
  0.14935E+11    11   0.51127E-04
  0.14936E+11    11   0.51127E-04
  0.14937E+11    11   0.51127E-04
  0.14938E+11    11   0.51127E-04
  0.14939E+11    11   0.51127E-04
  0.14940E+11    11   0.51127E-04
  0.14941E+11    11   0.51127E-04
  0.14942E+11    11   0.51127E-04
  0.14943E+11    11   0.51127E-04
  0.14944E+11    11   0.51127E-04
  0.14945E+11    11   0.51127E-04
  0.14946E+11    11   0.51127E-04
  0.14947E+11    11   0.51127E-04
  0.14948E+11    11   0.51127E-04
  0.14949E+11    11   0.51127E-04
  0.14950E+11    11   0.51127E-04
  0.14951E+11    11   0.51127E-04
  0.14952E+11    11   0.51127E-04
  0.14953E+11    11   0.51127E-04
  0.14954E+11    11   0.51127E-04
  0.14955E+11    11   0.51127E-04
  0.14956E+11    11   0.51127E-04
  0.14957E+11    11   0.51127E-04
  0.14958E+11    11   0.51127E-04
  0.14959E+11    11   0.51127E-04
  0.14960E+11    11   0.51127E-04
  0.14961E+11    11   0.51127E-04
  0.14962E+11    11   0.51127E-04
  0.14963E+11    11   0.51127E-04
  0.14964E+11    11   0.51127E-04
  0.14965E+11    11   0.51127E-04
  0.14966E+11    11   0.51127E-04
  0.14967E+11    11   0.51127E-04
  0.14968E+11    11   0.51127E-04
  0.14969E+11    11   0.51127E-04
  0.14970E+11    11   0.51127E-04
  0.14971E+11    11   0.51127E-04
  0.14972E+11    11   0.51127E-04
  0.14973E+11    11   0.51127E-04
  0.14974E+11    11   0.51127E-04
  0.14975E+11    11   0.51127E-04
  0.14976E+11    11   0.51127E-04
  0.14977E+11    11   0.51127E-04
  0.14978E+11    11   0.51127E-04
  0.14979E+11    11   0.51127E-04
  0.14980E+11    11   0.51127E-04
  0.14981E+11    11   0.51127E-04
  0.14982E+11    11   0.51127E-04
  0.14983E+11    11   0.51127E-04
  0.14984E+11    11   0.51127E-04
  0.14985E+11    11   0.51127E-04
  0.14986E+11    11   0.51127E-04
  0.14987E+11    11   0.51127E-04
  0.14988E+11    11   0.51127E-04
  0.14989E+11    11   0.51127E-04
  0.14990E+11    11   0.51127E-04
  0.14991E+11    11   0.51127E-04
  0.14992E+11    11   0.51127E-04
  0.14993E+11    11   0.51127E-04
  0.14994E+11    11   0.51127E-04
  0.14995E+11    11   0.51127E-04
  0.14996E+11    11   0.51127E-04
  0.14997E+11    11   0.51127E-04
  0.14998E+11    11   0.51127E-04
  0.14999E+11    11   0.51127E-04
  0.15000E+11    11   0.51127E-04
  0.15001E+11    11   0.51127E-04
  0.15002E+11    11   0.51127E-04
  0.15003E+11    11   0.51127E-04
  0.15004E+11    11   0.51127E-04
  0.15005E+11    11   0.51127E-04
  0.15006E+11    11   0.51127E-04
  0.15007E+11    11   0.51127E-04
  0.15008E+11    11   0.51127E-04
  0.15009E+11    11   0.51127E-04
  0.15010E+11    11   0.51127E-04
  0.15011E+11    11   0.51127E-04
  0.15012E+11    11   0.51127E-04
  0.15013E+11    11   0.51127E-04
  0.15014E+11    11   0.51127E-04
  0.15015E+11    11   0.51127E-04
  0.15016E+11    11   0.51127E-04
  0.15017E+11    11   0.51127E-04
  0.15018E+11    11   0.51127E-04
  0.15019E+11    11   0.51127E-04
  0.15020E+11    11   0.51127E-04
  0.15021E+11    11   0.51127E-04
  0.15022E+11    11   0.51127E-04
  0.15023E+11    11   0.51127E-04
  0.15024E+11    11   0.51127E-04
  0.15025E+11    11   0.51127E-04
  0.15026E+11    11   0.51127E-04
  0.15027E+11    11   0.51127E-04
  0.15028E+11    11   0.51127E-04
  0.15029E+11    11   0.51127E-04
  0.15030E+11    11   0.51127E-04
  0.15031E+11    11   0.51127E-04
  0.15032E+11    11   0.51127E-04
  0.15033E+11    11   0.51127E-04
  0.15034E+11    11   0.51127E-04
  0.15035E+11    11   0.51127E-04
  0.15036E+11    11   0.51127E-04
  0.15037E+11    11   0.51127E-04
  0.15038E+11    11   0.51127E-04
  0.15039E+11    11   0.51127E-04
  0.15040E+11    11   0.51127E-04
  0.15041E+11    11   0.51127E-04
  0.15042E+11    11   0.51127E-04
  0.15043E+11    11   0.51127E-04
  0.15044E+11    11   0.51127E-04
  0.15045E+11    11   0.51127E-04
  0.15046E+11    11   0.51127E-04
  0.15047E+11    11   0.51127E-04
  0.15048E+11    11   0.51127E-04
  0.15049E+11    11   0.51127E-04
  0.15050E+11    11   0.51127E-04
  0.15051E+11    11   0.51127E-04
  0.15052E+11    11   0.51127E-04
  0.15053E+11    11   0.51127E-04
  0.15054E+11    11   0.51127E-04
  0.15055E+11    11   0.51127E-04
  0.15056E+11    11   0.51127E-04
  0.15057E+11    11   0.51127E-04
  0.15058E+11    11   0.51127E-04
  0.15059E+11    11   0.51127E-04
  0.15060E+11    11   0.51127E-04
  0.15061E+11    11   0.51127E-04
  0.15062E+11    11   0.51127E-04
  0.15063E+11    11   0.51127E-04
  0.15064E+11    11   0.51127E-04
  0.15065E+11    11   0.51127E-04
  0.15066E+11    11   0.51127E-04
  0.15067E+11    11   0.51127E-04
  0.15068E+11    11   0.51127E-04
  0.15069E+11    11   0.51127E-04
  0.15070E+11    11   0.51127E-04
  0.15071E+11    11   0.51127E-04
  0.15072E+11    11   0.51127E-04
  0.15073E+11    11   0.51127E-04
  0.15074E+11    11   0.51127E-04
  0.15075E+11    11   0.51127E-04
  0.15076E+11    11   0.51127E-04
  0.15077E+11    11   0.51127E-04
  0.15078E+11    11   0.51127E-04
  0.15079E+11    11   0.51127E-04
  0.15080E+11    11   0.51127E-04
  0.15081E+11    11   0.51127E-04
  0.15082E+11    11   0.51127E-04
  0.15083E+11    11   0.51127E-04
  0.15084E+11    11   0.51127E-04
  0.15085E+11    11   0.51127E-04
  0.15086E+11    11   0.51127E-04
  0.15087E+11    11   0.51127E-04
  0.15088E+11    11   0.51127E-04
  0.15089E+11    11   0.51127E-04
  0.15090E+11    11   0.51127E-04
  0.15091E+11    11   0.51127E-04
  0.15092E+11    11   0.51127E-04
  0.15093E+11    11   0.51127E-04
  0.15094E+11    11   0.51127E-04
  0.15095E+11    11   0.51127E-04
  0.15096E+11    11   0.51127E-04
  0.15097E+11    11   0.51127E-04
  0.15098E+11    11   0.51127E-04
  0.15099E+11    11   0.51127E-04
  0.15100E+11    11   0.51127E-04
  0.15101E+11    11   0.51127E-04
  0.15102E+11    11   0.51127E-04
  0.15103E+11    11   0.51127E-04
  0.15104E+11    11   0.51127E-04
  0.15105E+11    11   0.51127E-04
  0.15106E+11    11   0.51127E-04
  0.15107E+11    11   0.51127E-04
  0.15108E+11    11   0.51127E-04
  0.15109E+11    11   0.51127E-04
  0.15110E+11    11   0.51127E-04
  0.15111E+11    11   0.51127E-04
  0.15112E+11    11   0.51127E-04
  0.15113E+11    11   0.51127E-04
  0.15114E+11    11   0.51127E-04
  0.15115E+11    11   0.51127E-04
  0.15116E+11    11   0.51127E-04
  0.15117E+11    11   0.51127E-04
  0.15118E+11    11   0.51127E-04
  0.15119E+11    11   0.51127E-04
  0.15120E+11    11   0.51127E-04
  0.15121E+11    11   0.51127E-04
  0.15122E+11    11   0.51127E-04
  0.15123E+11    11   0.51127E-04
  0.15124E+11    11   0.51127E-04
  0.15125E+11    11   0.51127E-04
  0.15126E+11    11   0.51127E-04
  0.15127E+11    11   0.51127E-04
  0.15128E+11    11   0.51127E-04
  0.15129E+11    11   0.51127E-04
  0.15130E+11    11   0.51127E-04
  0.15131E+11    11   0.51127E-04
  0.15132E+11    11   0.51127E-04
  0.15133E+11    11   0.51127E-04
  0.15134E+11    11   0.51127E-04
  0.15135E+11    11   0.51127E-04
  0.15136E+11    11   0.51127E-04
  0.15137E+11    11   0.51127E-04
  0.15138E+11    11   0.51127E-04
  0.15139E+11    11   0.51127E-04
  0.15140E+11    11   0.51127E-04
  0.15141E+11    11   0.51127E-04
  0.15142E+11    11   0.51127E-04
  0.15143E+11    11   0.51127E-04
